id,auto_validate,company_id/id,date,name,partner_id/id,location_dest_id/id,priority,product_id/id,product_qty,date_expected,location_id/id,product_uom
stock_move_136,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_136,1000,2013-05-05 09:00:46,stock.location_inventory,ม้วน
stock_move_137,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_137,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_138,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_138,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_139,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_139,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_140,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_140,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_141,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_141,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_142,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_142,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_143,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_143,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_144,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_144,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_145,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_145,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_146,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_146,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_147,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_147,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_148,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_148,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_149,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_149,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_150,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_150,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_151,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_151,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_152,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_152,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_153,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_153,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_154,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_154,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_155,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_155,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_156,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_156,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_157,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_157,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_158,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_158,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_159,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_159,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_160,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_160,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_161,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_161,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_162,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_162,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_163,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_163,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_164,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_164,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_165,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_165,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_166,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_166,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_167,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_167,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_168,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_168,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_169,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_169,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_170,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_170,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_171,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_171,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_172,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_172,1000,2013-05-05 09:00:46,stock.location_inventory,ห่อ
stock_move_173,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_173,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_174,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_174,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_175,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_175,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_176,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_176,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_177,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_177,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_178,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_178,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_179,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_179,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_180,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_180,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_181,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_181,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_182,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_182,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_183,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_183,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_184,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_184,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_185,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_185,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_186,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_186,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_187,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_187,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_188,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_188,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_189,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_189,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_190,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_190,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_191,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_191,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_192,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_192,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_193,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_193,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_194,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_194,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_195,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_195,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_196,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_196,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_197,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_197,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_198,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_198,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_199,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_199,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_200,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_200,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_201,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_201,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_202,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_202,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_203,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_203,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_204,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_204,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_205,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_205,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_206,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_206,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_207,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_207,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_208,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_208,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_209,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_209,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_210,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_210,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_211,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_211,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_212,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_212,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_213,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_213,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_214,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_214,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_215,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_215,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_216,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_216,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_217,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_217,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_218,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_218,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_219,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_219,1000,2013-05-05 09:00:46,stock.location_inventory,รีม
stock_move_220,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_220,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_221,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_221,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_222,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_222,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_223,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_223,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_224,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_224,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_225,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_225,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_226,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_226,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_227,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_227,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_228,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_228,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_229,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_229,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_230,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_230,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_231,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_231,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_232,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_232,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_233,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_233,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_234,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_234,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_235,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_235,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_236,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_236,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_237,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_237,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_238,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_238,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_239,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_239,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_240,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_240,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_241,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_241,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_242,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_242,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_243,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_243,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_244,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_244,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_245,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_245,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_246,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_246,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_247,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_247,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_248,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_248,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_249,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_249,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_250,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_250,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_251,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_251,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_252,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_252,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_253,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_253,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_254,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_254,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_255,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_255,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_256,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_256,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_257,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_257,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_258,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_258,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_259,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_259,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_260,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_260,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_261,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_261,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_262,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_262,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_263,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_263,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_264,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_264,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_265,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_265,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_266,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_266,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_267,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_267,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_268,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_268,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_269,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_269,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_270,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_270,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
